t050300_0160	Antti	skvr04103690,skvr04115530,skvr09124970,skvr09124980,skvr09124990,skvr09129720,skvr09129730,skvr09129740,skvr09129750,skvr09129760,skvr09129770,skvr09129780,skvr09129790,skvr09129800,skvr09129810,skvr09129820,skvr09129830,skvr09129840,skvr09129850,skvr09129860,skvr09129870,skvr09129880,skvr09129890,skvr09129900,skvr09129910,skvr09129920,skvr09129930,skvr09129940,skvr09129950,skvr09129960,skvr09129970,skvr09129980,skvr09129990,skvr09130000,skvr09130010,skvr09130020,skvr09130030,skvr09130040,skvr09130050,skvr09130060,skvr09130070,skvr09204000,skvr09204010,skvr09204020,skvr09204030,skvr09204040,skvr09204110,skvr06125890,skvr06125900,skvr06125910,skvr06125920,skvr06125930,skvr06125940,skvr06125950,skvr06125960,skvr06125970,skvr06126000,skvr06126010,skvr06126020,skvr06126030,skvr06126040,skvr06126050,skvr06127080,skvr06171050,skvr06171060,skvr06171070,skvr06171080,skvr06171091,skvr06171090,skvr07143290,skvr07143300,skvr07143310,skvr07143320,skvr07143330,skvr07143340,skvr07300250,skvr07300260,skvr08142010,skvr08151260,skvr10117710,skvr10117730,skvr10117740,skvr10117750,skvr11104410,skvr11104420,skvr11104430,skvr11104440,skvr12133650,skvr12133660,skvr12133670,skvr12133680,skvr12133690,skvr12133700,skvr12133710,skvr12133720,skvr12134950,skvr13059060,skvr13059070,skvr13059080,skvr13059090,skvr13059100,skvr13059110,skvr13059120,skvr13068740,skvr13068750,skvr13068760,skvr13068770,skvr13068780,skvr13068790,skvr13068800,skvr13068810,skvr13068820,skvr13116550,skvr13116560,skvr13116571,skvr13116570,skvr13116580,skvr13116590,skvr13116600,skvr13122400,skvr13122410,skvr13122420,skvr13122430,skvr13122440,skvr13122450,skvr13122460,skvr13122470,skvr13122480,skvr13122490,skvr14118600,skvr14118610,skvr14118620,skvr14118630,skvr14118640,skvr14118650,skvr14118660,skvr14118680,skvr14118691,skvr14118690,skvr14118700,skvr14118710,skvr14118720,skvr14118730,skvr14118740,skvr14118750,skvr14118760,skvr14118770,skvr14118780,skvr14118790,skvr14118800,skvr14118810,skvr14118820,skvr14118830,skvr14118840,skvr14118850,skvr14118860,skvr14118870,skvr14118880,skvr14118890,skvr14118900,skvr14118910,skvr14118920
t050300_0170	Arve	skvr10117760
t050300_0180	Arvi	skvr08142020,skvr08142030,skvr08142040,skvr08151270,skvr13122510
t050300_0190	Asso	skvr06125990
t050300_0200	Aukusti	skvr10117770
t050300_0210	Aune	skvr11104450,skvr11104460
t050400_0030	Aanin taanin verkon läpi	skvr12182990
t050400_0050	Aas polmi, silkki solmi	skvr07140670,skvr12183000,skvr14120720
t050400_0060	Aatili taatili kissankelloa	skvr12123160
t050400_0080	Aina taina paljon painaa	skvr10117680
t050400_0100	Akka meni makkiin	skvr12123180
t050400_0110	Alasipo Annaa	skvr12123190,skvr12123200,skvr12123210,skvr12123220
t050400_0120	Allin, lallin, Lassin Maija	skvr12123230,skvr12123240,skvr12123250,skvr12123270,skvr12123290,skvr12123300,skvr12125900,skvr12125910,skvr12125920,skvr12125930
t050400_0130	Allukka tallukka sellava lehti	skvr12123310,skvr12123320,skvr12123330
t050400_0160	Ankuta rankuta rillit roo	skvr07140680,skvr07140690,skvr07140700,skvr07140710,skvr07140720,skvr07140730,skvr07140740,skvr07140750,skvr07140760,skvr07140770,skvr07140780
t050400_0170	Anna mulle  voita leipää	skvr12123340,skvr12123350,skvr12123360,skvr12123370,skvr12123380,skvr12123390,skvr12123400,skvr12123410,skvr12123420,skvr12123430,skvr12123440,skvr12123450,skvr12123460,skvr12123470,skvr12123480,skvr12123490,skvr12123500,skvr12123510,skvr12123520,skvr12123530,skvr12123540,skvr12123550,skvr12123560,skvr12123570,skvr12123580,skvr12123590,skvr12123600,skvr12123610,skvr12123620,skvr12123630,skvr12123640,skvr12123650,skvr12123660,skvr12123670,skvr12123680,skvr12123690,skvr12123700,skvr12123710,skvr12123720,skvr12123730,skvr12123740,skvr12123750,skvr12123760,skvr12123770,skvr12123780,skvr12123790,skvr12123800,skvr12123810,skvr12123820,skvr12123830,skvr12123840,skvr12123850
t050400_0180	Annaa piuvaa - silkkipään sauvaa	skvr12183040
t050400_0190	Annas tannas	skvr12123860
t050400_0200	Anni, panni	skvr12123990,skvr12124000
t050400_0230	Annikki tannikki	skvr06125760,skvr06170980,skvr07140800,skvr07140810,skvr07140830,skvr10117190,skvr11103990,skvr12124010,skvr12124020,skvr12124030,skvr12124040,skvr12124050,skvr12124060,skvr12124070,skvr12124080,skvr12124090,skvr12124100,skvr12124110,skvr12124120,skvr12124130,skvr12124140,skvr12124150,skvr12124160,skvr12124170,skvr12124180,skvr12124190,skvr12124200,skvr12124210,skvr12124220,skvr12124230,skvr12124240,skvr12124250,skvr12124260,skvr12124270,skvr12124280,skvr12124290,skvr12124300,skvr12124310,skvr12124320,skvr12124330,skvr12124340,skvr12124350,skvr12124360,skvr12124370,skvr12124381,skvr12124380,skvr12183030,skvr12183080,skvr12183090,skvr12183100,skvr12183110,skvr12183120,skvr12183130,skvr13076190
t050400_0250	Annin tannin talleroinen - lypsi lehmän, taittoi sarven	skvr09129600,skvr09129610,skvr05219340,skvr05219350,skvr06125770,skvr06125780,skvr06125790,skvr06125800,skvr06125810,skvr06125820,skvr06125830,skvr06125850,skvr06125860,skvr06125880,skvr06170960,skvr07140790,skvr07140820,skvr08135610,skvr08135620,skvr08135630,skvr08135640,skvr08149430,skvr10117690,skvr11104000,skvr11104390,skvr11104400,skvr12123890,skvr12123900,skvr12123910,skvr12123920,skvr12123930,skvr12123940,skvr12123950,skvr12123960,skvr12123970,skvr12123980,skvr13076090,skvr13076100,skvr13076110,skvr13076120,skvr13076130,skvr13076140,skvr13076150,skvr13076160,skvr13076170,skvr13124850,skvr13124860,skvr14118560
t050400_0270	Annun tannun taavitsoo	skvr12183050,skvr12183060
t050400_0290	Avaa portti anna mennä	skvr06125520
t050500_0010	Aatamin lapset - näin tekee kaikki	skvr04138520,skvr07143190
t050500_0020	Arvaa kenen sormen päällä 	skvr05220130,skvr06125290,skvr10116670,skvr10116680,skvr10116690,skvr10116700,skvr10116710,skvr10116720,skvr10116730,skvr10116740,skvr10116750,skvr10116760,skvr10116770,skvr10116780,skvr11104160,skvr12183070,skvr13073010,skvr13073020,skvr13073030,skvr13073040,skvr13073050,skvr14120410
t050500_0030	Arvottaessa järjestystä	skvr14120430
t060100_0010	Alkusanat	skvr01223800,skvr01204670,skvr01204700,skvr01204810,skvr01205530,skvr09400100,skvr09400190,skvr12135130,skvr12154060
t060100_0020	Avunpyyntö	skvr01223800,skvr01224170,skvr01204680,skvr01204710,skvr01204740,skvr01204750,skvr01204760,skvr01204770,skvr01204781,skvr01204782,skvr01204780,skvr01204800,skvr01204810,skvr01204820,skvr01204830,skvr01204920,skvr01205280,skvr01206170,skvr01206180,skvr01200070,skvr02110671,skvr02110690,skvr02107740,skvr02107750,skvr02107760,skvr02107780,skvr03142960,skvr03142970,skvr03142990,skvr03143010,skvr03143060,skvr04142320,skvr09402770,skvr09402780,skvr09402820,skvr09400090,skvr05224820,skvr06129820,skvr06129870,skvr06129890,skvr06129980,skvr06130000,skvr06130010,skvr06130090,skvr06131930,skvr06131940,skvr06131951,skvr06132150,skvr06132160,skvr06141490,skvr06145870,skvr06147160,skvr06152440,skvr07200020,skvr07200040,skvr07200050,skvr07206200,skvr07206380,skvr07200060,skvr07200090,skvr07215520,skvr07215530,skvr07215560,skvr07215570,skvr07215590,skvr07215660,skvr07215680,skvr07215720,skvr07215730,skvr07215740,skvr07215760,skvr07215770,skvr07215780,skvr07215790,skvr07215800,skvr07215820,skvr07215890,skvr07215910,skvr07215920,skvr07216050,skvr07216260,skvr07216680,skvr07217540,skvr07219760,skvr07231950,skvr07232000,skvr10130690,skvr11105330,skvr11105340,skvr12135100,skvr12135250,skvr12135290,skvr12135300,skvr12135310,skvr12135520,skvr12145680,skvr12152340,skvr12152360,skvr12152370,skvr12152380,skvr12152390,skvr12152430,skvr12152450,skvr12152660,skvr12152980,skvr12153000,skvr12161140,skvr12186000,skvr12186080,skvr13084300,skvr14121850
t060200_0010	Aitan haltia	skvr01224960,skvr06130820
t060500_0010	Ailahan loitsu	skvr02108160
t060500_0020	Aivastaessa	skvr01220220,skvr01220230,skvr06148170,skvr06163550,skvr08100100,skvr08100090,skvr10149631,skvr10149632,skvr10149633,skvr10151371,skvr10151372,skvr10151373,skvr13100740
t060500_0030	Ajettuma	skvr09403210,skvr14122710
t060500_0040	Ammus	skvr03144440,skvr03144460,skvr03144470,skvr03144480,skvr03144500,skvr03144510,skvr03144520,skvr03144570,skvr04143720,skvr04143730,skvr04143740,skvr04143750,skvr04143760,skvr04143780,skvr09302380,skvr09302390,skvr05224850,skvr05225840,skvr05225850,skvr06141730,skvr06141740,skvr06141770,skvr06141780,skvr06141790,skvr06141800,skvr06141810,skvr06142860,skvr06142870,skvr06174790,skvr07231630,skvr07302210,skvr07302220,skvr07302230,skvr07302240,skvr07302250,skvr07302710,skvr11111920,skvr11106610,skvr11106620,skvr11106630,skvr11106640,skvr11106650,skvr11106660,skvr11106670,skvr11106680,skvr11106690,skvr11106700,skvr11106720,skvr11106730,skvr11106740,skvr11106750,skvr11106760,skvr11106770,skvr11106780,skvr11106790,skvr11106810,skvr11106820,skvr11106830,skvr12152590,skvr12172860,skvr12172880,skvr12172890,skvr12172920,skvr12172930,skvr12172950,skvr12172960,skvr12172970,skvr12172980,skvr13089670,skvr13089680,skvr13089690,skvr13089700,skvr13089710,skvr13089720,skvr13089730,skvr13089740,skvr13089750,skvr13093720,skvr13093730,skvr13093740,skvr13093750,skvr13093760,skvr13093770,skvr13093780,skvr13093790,skvr13093800,skvr13093810,skvr13093820,skvr13093830,skvr13128420,skvr13134400,skvr14122720,skvr14122730,skvr15103120
t060500_0050	Ampujainen	skvr04144820
t060500_0060	Ampiaisen sanat	skvr01202321,skvr01202320,skvr01202330,skvr01203470,skvr06136860,skvr06137430,skvr06137630,skvr06137700,skvr06137920,skvr07214350,skvr07214360,skvr07214410,skvr07214610,skvr07209330,skvr07209750,skvr07209760,skvr10126980,skvr10126990,skvr12148020,skvr12148340,skvr12148350,skvr12148700,skvr12148720,skvr12148730,skvr13087910,skvr13127930
t060500_0070	Ampiaisen nostatus	skvr01203460,skvr09301940,skvr09301950,skvr09301961,skvr09301960,skvr09301970,skvr09301980,skvr09301990,skvr09302000,skvr09402510,skvr09402520,skvr09402530,skvr09402540,skvr09402550,skvr09402561,skvr09402561,skvr09402560,skvr09402570,skvr09402580,skvr06137290,skvr06137450,skvr06137860,skvr06172550,skvr07214480,skvr07214650,skvr07209340,skvr07209380,skvr07209720,skvr07209730,skvr07209740,skvr07209770,skvr07209780,skvr07209790,skvr07300720,skvr07300740,skvr07300750,skvr08144760,skvr10125220,skvr10127000,skvr10127010,skvr10127020,skvr10127030,skvr10127040,skvr10127050,skvr10127060,skvr10127070,skvr10153890,skvr11112001,skvr11112000,skvr11112010,skvr11112020,skvr11112030,skvr11112040,skvr12146830,skvr12146840,skvr12146850,skvr12146860,skvr12146870,skvr12146880,skvr12146890,skvr12146900,skvr12146910,skvr12146920,skvr12146930,skvr12146940,skvr12146950,skvr12146960,skvr12146970,skvr12146980,skvr12146990,skvr12147000,skvr12147010,skvr12147020,skvr12147100,skvr12185340,skvr12185350
t060500_0080	Ampiaisen lumous	skvr01223970,skvr01223980,skvr01203480,skvr01203490,skvr01203500,skvr01203511,skvr01203510,skvr01203520,skvr01203530,skvr02107360,skvr02107370,skvr04143700,skvr04143710,skvr09300160,skvr09300170,skvr09300180,skvr09301961,skvr09300190,skvr09300200,skvr09300210,skvr09300220,skvr09300230,skvr09300240,skvr09300250,skvr09300260,skvr09300270,skvr09300280,skvr09300290,skvr09300300,skvr09300310,skvr09300320,skvr09300330,skvr09300340,skvr09300350,skvr09300360,skvr09300370,skvr09300380,skvr09300390,skvr09300400,skvr09300410,skvr09300420,skvr09300430,skvr09300440,skvr09300450,skvr09300460,skvr09300470,skvr09300480,skvr09300490,skvr09300500,skvr09300510,skvr09300520,skvr09300531,skvr09300531,skvr09300530,skvr09300540,skvr09300550,skvr09300560,skvr09300570,skvr09300580,skvr09300590,skvr09300600,skvr09306190,skvr09300610,skvr09306200,skvr09300620,skvr09300630,skvr09300640,skvr09300650,skvr09300660,skvr09401000,skvr09401010,skvr09401020,skvr09401030,skvr09401040,skvr09401050,skvr09401060,skvr09401070,skvr09401080,skvr09401091,skvr09401091,skvr09401090,skvr09401101,skvr09401101,skvr09401100,skvr09401100,skvr09401110,skvr09401120,skvr09401130,skvr09401140,skvr09401150,skvr09401160,skvr09401170,skvr09401180,skvr09401190,skvr09401200,skvr09401210,skvr09401220,skvr09401230,skvr09401240,skvr09401250,skvr09401260,skvr09401270,skvr09401280,skvr09401290,skvr09401300,skvr09401310,skvr09401320,skvr09401330,skvr09401340,skvr09401350,skvr09401360,skvr09401370,skvr09401380,skvr09401390,skvr09401400,skvr09401410,skvr09401420,skvr09401430,skvr09401440,skvr09401450,skvr09401460,skvr09401470,skvr09401480,skvr09401490,skvr09401500,skvr09401510,skvr09401520,skvr09401530,skvr09401540,skvr09401550,skvr09401560,skvr09401570,skvr09400720,skvr09400730,skvr09400740,skvr09400750,skvr09400760,skvr09400770,skvr09400780,skvr09400790,skvr09400800,skvr09400810,skvr09400820,skvr09400830,skvr09400840,skvr09400850,skvr09400860,skvr09400870,skvr09400880,skvr09400890,skvr09400900,skvr09400910,skvr09400920,skvr09400930,skvr09400940,skvr09400950,skvr09400960,skvr09400970,skvr09400980,skvr09400990,skvr06136870,skvr06136880,skvr06136890,skvr06136900,skvr06136910,skvr06136920,skvr06136930,skvr06136940,skvr06136950,skvr06136960,skvr06136970,skvr06136980,skvr06136990,skvr06137000,skvr06137010,skvr06137020,skvr06137030,skvr06137040,skvr06137050,skvr06137060,skvr06137070,skvr06137080,skvr06137090,skvr06137100,skvr06137110,skvr06137120,skvr06137130,skvr06137140,skvr06137150,skvr06137160,skvr06137170,skvr06137180,skvr06137190,skvr06137200,skvr06137210,skvr06137220,skvr06137230,skvr06137240,skvr06137250,skvr06137260,skvr06137270,skvr06137280,skvr06137300,skvr06137310,skvr06137320,skvr06137330,skvr06137340,skvr06137350,skvr06137360,skvr06137370,skvr06137380,skvr06137390,skvr06137400,skvr06137410,skvr06137420,skvr06137440,skvr06137460,skvr06137470,skvr06137480,skvr06137490,skvr06137500,skvr06137510,skvr06137520,skvr06137530,skvr06137540,skvr06137550,skvr06137560,skvr06137570,skvr06137580,skvr06137590,skvr06137600,skvr06137610,skvr06137620,skvr06137630,skvr06137640,skvr06137650,skvr06137660,skvr06137670,skvr06137680,skvr06137690,skvr06137710,skvr06137720,skvr06137730,skvr06137740,skvr06137750,skvr06137760,skvr06137770,skvr06137780,skvr06137790,skvr06137800,skvr06137810,skvr06137820,skvr06137830,skvr06137840,skvr06137850,skvr06137870,skvr06137880,skvr06137890,skvr06137900,skvr06137910,skvr06172522,skvr06172530,skvr06172540,skvr06172560,skvr06172570,skvr06172580,skvr06172590,skvr06172600,skvr06172610,skvr06172620,skvr06172630,skvr07214370,skvr07214380,skvr07214390,skvr07214400,skvr07214410,skvr07214420,skvr07214430,skvr07214440,skvr07214450,skvr07214460,skvr07214470,skvr07214490,skvr07214500,skvr07214510,skvr07214520,skvr07214530,skvr07214540,skvr07214550,skvr07214560,skvr07214570,skvr07214580,skvr07214590,skvr07214600,skvr07214620,skvr07214630,skvr07214640,skvr07214660,skvr07214670,skvr07214680,skvr07214690,skvr07214700,skvr07214710,skvr07214720,skvr07214730,skvr07209260,skvr07209270,skvr07209280,skvr07209290,skvr07209300,skvr07209310,skvr07209320,skvr07209330,skvr07209340,skvr07209350,skvr07209360,skvr07209370,skvr07209380,skvr07209390,skvr07209400,skvr07209410,skvr07209420,skvr07209430,skvr07209440,skvr07209450,skvr07209460,skvr07209470,skvr07209480,skvr07209490,skvr07209500,skvr07209510,skvr07209520,skvr07209530,skvr07209540,skvr07209550,skvr07209560,skvr07209570,skvr07209580,skvr07209590,skvr07209600,skvr07209610,skvr07209620,skvr07209630,skvr07209640,skvr07209650,skvr07209660,skvr07209670,skvr07209680,skvr07209690,skvr07209700,skvr07209710,skvr07300600,skvr07300610,skvr07300620,skvr07300630,skvr07300640,skvr07300650,skvr07300660,skvr07300670,skvr07300680,skvr07300690,skvr07300700,skvr07300710,skvr07300730,skvr07300760,skvr07300770,skvr07300780,skvr07300790,skvr08100110,skvr08100120,skvr08100130,skvr08100140,skvr08100150,skvr08100160,skvr08100170,skvr08100180,skvr08100190,skvr08100200,skvr08100210,skvr08100220,skvr08100230,skvr08100240,skvr08100250,skvr08100260,skvr08100270,skvr08100280,skvr08100290,skvr08100300,skvr08100310,skvr08100320,skvr08100330,skvr08100340,skvr08100350,skvr08100360,skvr08100370,skvr08100380,skvr08100390,skvr08100400,skvr08100410,skvr08100420,skvr08100430,skvr08144400,skvr08144410,skvr08144420,skvr08144430,skvr08144440,skvr08100440,skvr08100450,skvr08100460,skvr08100470,skvr08100480,skvr08100490,skvr10125180,skvr10125190,skvr10125200,skvr10125210,skvr10125220,skvr10125230,skvr10125240,skvr10125250,skvr10125260,skvr10125270,skvr10125280,skvr10125290,skvr10125300,skvr10125310,skvr10125320,skvr10125330,skvr10125340,skvr10125350,skvr10125360,skvr10125370,skvr10125380,skvr10125390,skvr10125400,skvr10125410,skvr10125420,skvr10125430,skvr10125440,skvr10125450,skvr10125460,skvr10125470,skvr10125480,skvr10125490,skvr10125500,skvr10125510,skvr10125520,skvr10125530,skvr10125540,skvr10125550,skvr10125560,skvr10125570,skvr10125580,skvr10125590,skvr10125600,skvr10125610,skvr10125620,skvr10125630,skvr10125640,skvr10125650,skvr10125660,skvr10125670,skvr10125680,skvr10125690,skvr10125700,skvr10125710,skvr10125720,skvr10125730,skvr10125740,skvr10125750,skvr10125760,skvr10125770,skvr10125780,skvr10125790,skvr10125800,skvr10125810,skvr10125820,skvr10125830,skvr10125840,skvr10125850,skvr10125860,skvr10125870,skvr10125880,skvr10125890,skvr10125900,skvr10125910,skvr10125920,skvr10125930,skvr10125940,skvr10125950,skvr10125960,skvr10125970,skvr10125980,skvr10125990,skvr10126000,skvr10126010,skvr10126020,skvr10126030,skvr10126040,skvr10126050,skvr10126060,skvr10126070,skvr10126080,skvr10126090,skvr10126100,skvr10126110,skvr10126120,skvr10126130,skvr10126140,skvr10126150,skvr10126160,skvr10126170,skvr10126180,skvr10126190,skvr10126200,skvr10126210,skvr10126220,skvr10126230,skvr10126240,skvr10126250,skvr10126260,skvr10126270,skvr10126280,skvr10126290,skvr10126300,skvr10126310,skvr10126320,skvr10126330,skvr10126340,skvr10126350,skvr10126360,skvr10126370,skvr10126380,skvr10126390,skvr10126400,skvr10126410,skvr10126420,skvr10126430,skvr10126440,skvr10126450,skvr10126460,skvr10126470,skvr10126480,skvr10126490,skvr10126500,skvr10126510,skvr10126520,skvr10126530,skvr10126540,skvr10126550,skvr10126560,skvr10126570,skvr10126580,skvr10126590,skvr10126600,skvr10126610,skvr10126620,skvr10126630,skvr10126640,skvr10126650,skvr10126660,skvr10126670,skvr10126680,skvr10126690,skvr10126700,skvr10126710,skvr10126720,skvr10126730,skvr10126740,skvr10126750,skvr10126760,skvr10126770,skvr10126780,skvr10126790,skvr10126800,skvr10126810,skvr10126820,skvr10126830,skvr10126840,skvr10126850,skvr10126860,skvr10126870,skvr10126880,skvr10126890,skvr10126900,skvr10126910,skvr10126920,skvr10126930,skvr10126940,skvr10126950,skvr10126960,skvr10126970,skvr10153740,skvr10153750,skvr10153760,skvr10153770,skvr10153780,skvr10153790,skvr10153800,skvr10153810,skvr10153820,skvr10153830,skvr10153840,skvr10153850,skvr10153860,skvr10153870,skvr10153880,skvr11112051,skvr11112052,skvr11112053,skvr11112050,skvr11112060,skvr11112070,skvr11112080,skvr11112090,skvr11112100,skvr11112110,skvr11112120,skvr11112130,skvr11112140,skvr11112150,skvr11112160,skvr11112170,skvr11112180,skvr11112190,skvr11112200,skvr11112210,skvr11112220,skvr11112230,skvr11112240,skvr11112250,skvr11112260,skvr11112270,skvr11112280,skvr11112290,skvr11112300,skvr11112311,skvr11112310,skvr11112320,skvr11112330,skvr11112340,skvr11112350,skvr11112360,skvr11112370,skvr11112380,skvr11112390,skvr11112400,skvr11112410,skvr11112420,skvr11112430,skvr11112440,skvr11112450,skvr11112460,skvr11112470,skvr11112480,skvr11112490,skvr11112500,skvr11112510,skvr11112520,skvr11112530,skvr11112540,skvr11112550,skvr11112560,skvr11112570,skvr11112580,skvr11112590,skvr12147030,skvr12147040,skvr12147050,skvr12147060,skvr12147070,skvr12147080,skvr12147090,skvr12147100,skvr12147110,skvr12147120,skvr12147130,skvr12147140,skvr12147150,skvr12147160,skvr12147170,skvr12147180,skvr12147190,skvr12147200,skvr12147210,skvr12147220,skvr12147230,skvr12147240,skvr12147250,skvr12147260,skvr12147270,skvr12147280,skvr12147290,skvr12147300,skvr12147310,skvr12147320,skvr12147330,skvr12147340,skvr12147350,skvr12147360,skvr12147370,skvr12147380,skvr12147390,skvr12147400,skvr12147410,skvr12147420,skvr12147430,skvr12147440,skvr12147450,skvr12147460,skvr12147470,skvr12147480,skvr12147490,skvr12147500,skvr12147510,skvr12147520,skvr12147530,skvr12147540,skvr12147550,skvr12147560,skvr12147570,skvr12147580,skvr12147590,skvr12147600,skvr12147610,skvr12147620,skvr12147630,skvr12147640,skvr12147650,skvr12147660,skvr12147670,skvr12147680,skvr12147690,skvr12147700,skvr12147710,skvr12147720,skvr12147730,skvr12147740,skvr12147750,skvr12147760,skvr12147770,skvr12147780,skvr12147790,skvr12147800,skvr12147810,skvr12147820,skvr12147860,skvr12147870,skvr12147880,skvr12147890,skvr12147900,skvr12147910,skvr12147920,skvr12147930,skvr12147940,skvr12147950,skvr12147960,skvr12147970,skvr12147980,skvr12147990,skvr12148000,skvr12148010,skvr12148020,skvr12148030,skvr12148040,skvr12148050,skvr12148060,skvr12148070,skvr12148080,skvr12148090,skvr12148100,skvr12148110,skvr12148120,skvr12148130,skvr12148140,skvr12148150,skvr12148160,skvr12148170,skvr12148180,skvr12148190,skvr12148200,skvr12148210,skvr12148220,skvr12148230,skvr12148240,skvr12148250,skvr12148260,skvr12148270,skvr12148280,skvr12148290,skvr12148300,skvr12148310,skvr12148320,skvr12148330,skvr12148340,skvr12148350,skvr12148360,skvr12148370,skvr12148380,skvr12148390,skvr12148410,skvr12148420,skvr12148430,skvr12148440,skvr12148450,skvr12148460,skvr12148470,skvr12148480,skvr12148490,skvr12148500,skvr12148510,skvr12148520,skvr12148530,skvr12148540,skvr12148550,skvr12148560,skvr12148570,skvr12148580,skvr12148590,skvr12148600,skvr12148610,skvr12148620,skvr12148630,skvr12148640,skvr12148650,skvr12148660,skvr12148670,skvr12148680,skvr12148690,skvr12148700,skvr12148710,skvr12185360,skvr12185370,skvr12185380,skvr12185390,skvr12185400,skvr12185410,skvr12185420,skvr12185430,skvr12185440,skvr12185450,skvr12185460,skvr12185470,skvr12185480,skvr12185490,skvr12185500,skvr12185510,skvr12185520,skvr13087920,skvr13087930,skvr13087940,skvr13087950,skvr13087960,skvr13127940,skvr13127950,skvr14121920,skvr14121930,skvr14121940,skvr14121950
t060500_0090	Ampumahaava	skvr01211470,skvr01211481,skvr01211480
t060700_0010	Ahman pyynti	skvr07234050
t060700_0020	Ansalla pyytäjän sanoja	skvr01211770,skvr01211780,skvr01224620,skvr02109680,skvr06150730,skvr06150740,skvr06174021,skvr07235820,skvr07235830,skvr07235840,skvr07235850,skvr07235870,skvr07235880,skvr07235890,skvr07235900,skvr07235920,skvr07235960,skvr07235970,skvr07235980,skvr07235990,skvr07236000,skvr07236030,skvr07236040,skvr07236050,skvr07236270,skvr07236280,skvr07236290,skvr11119191,skvr12164540,skvr12164550,skvr13095380,skvr13095390,skvr13095400,skvr13095410,skvr14124670
t061000_0010	Astutus	skvr01216731,skvr09310750,skvr06154680,skvr06154710,skvr06175171,skvr06175170,skvr07242410,skvr10142080,skvr10142090,skvr10142100,skvr11121470,skvr11121480,skvr12169950,skvr12169960,skvr12169970,skvr12169980,skvr13096650,skvr13131040,skvr14125110
t061100_0020	Ammus eläimessä	skvr01216220,skvr01216230,skvr01216240,skvr01216250,skvr01216980,skvr01216990,skvr02110150,skvr02110160,skvr02110170,skvr02110180,skvr02110190,skvr02110200,skvr02110211,skvr02110210,skvr02110221,skvr02110222,skvr02110220,skvr02110230,skvr02108850,skvr02108860,skvr02108910,skvr03144430,skvr03144450,skvr03144490,skvr03144530,skvr03144540,skvr03144550,skvr03144560,skvr04143770,skvr04145220,skvr04145230,skvr04145240,skvr04145250,skvr09414050,skvr09414060,skvr05312910,skvr06141750,skvr06141760,skvr06152060,skvr06152070,skvr06174780,skvr06174790,skvr07220290,skvr07226840,skvr07242140,skvr07242150,skvr07242160,skvr07242170,skvr07242180,skvr07242190,skvr07242200,skvr07242210,skvr07242220,skvr07242230,skvr07242240,skvr07243610,skvr07243620,skvr07243630,skvr10146410,skvr11106680,skvr11106710,skvr11106800,skvr11106840,skvr12170700,skvr12172830,skvr12172840,skvr12172850,skvr12172870,skvr12172900,skvr12172910,skvr12172940,skvr12172970,skvr12172990,skvr12173000,skvr12173010,skvr12174110,skvr12174120,skvr12174130,skvr13098560,skvr13098570,skvr13131500
t061200_0010	Avioitumisajan tiedustelu eläimeltä	skvr08146290,skvr08108540,skvr08108550,skvr08108560,skvr08108570,skvr08108580,skvr08108590,skvr08108600,skvr10149041,skvr10149040,skvr10149050,skvr10149060,skvr10149070,skvr10149090,skvr10149100,skvr10149110,skvr10149120,skvr10149130,skvr10149150,skvr10149170,skvr10149180,skvr10149190,skvr10149200,skvr10149210,skvr10149220,skvr10149230,skvr10149240,skvr10149250,skvr10149260,skvr10149280,skvr10149290,skvr10149301,skvr10149300,skvr10149310,skvr10149320,skvr10149330,skvr10149350,skvr10149360,skvr10149370,skvr10149392,skvr10149390,skvr10149401,skvr10149400,skvr10149411,skvr10155620,skvr12180750
t061200_0020	Avioitumisajan tiedustelu käeltä	skvr01114320,skvr01114500,skvr01114510,skvr01217970,skvr01217980,skvr01217990,skvr01218000,skvr01218010,skvr01222210,skvr01222220,skvr02104310,skvr02104320,skvr04101740,skvr09316430,skvr05207770,skvr06163460,skvr06163480,skvr06163490,skvr06163500,skvr06163510,skvr06163520,skvr07245550,skvr07245560,skvr07245570,skvr07245580,skvr07245590,skvr07245600,skvr07245610,skvr07245620,skvr07245630,skvr07245640,skvr07245650,skvr07245660,skvr07245670,skvr07245700,skvr07245710,skvr07245720,skvr07245730,skvr10149140,skvr12180570,skvr12180580,skvr13025220,skvr13132530,skvr13132540,skvr13132550,skvr13132580,skvr13132610,skvr14128060,skvr14128070
t061200_0030	Avioitumisajan tiedusteluja	skvr01218070,skvr02113980,skvr09314770,skvr13100020
t061500_0010	Aarteen kätkeminen ja löytäminen	skvr01220210,skvr09315890,skvr09315900,skvr09415960,skvr09415970,skvr09415980,skvr08107170,skvr08107180,skvr10151110,skvr10151120,skvr10151130,skvr10151140,skvr10151150,skvr10151160,skvr10151170,skvr10151180,skvr10151190,skvr10151200,skvr10151210,skvr10151220,skvr10151230,skvr10151240,skvr10151250,skvr10151260,skvr10151270,skvr10151280,skvr10151290,skvr10151300,skvr10151310,skvr10151320,skvr10151330,skvr10151340,skvr10151350,skvr10151360,skvr10151370,skvr12179310,skvr12179320,skvr12179330,skvr13132460
t061500_0020	Anteeksi kun joku pyytää	skvr01220240
t061500_0030	Astiantekijän sanat	skvr10150950
t061600_0010	Ailahan synty	skvr02108160
t061600_0020	Ajettuman synty	skvr09403210
